"citizen","agedef","age","unit","sex","geo","time","values"
"UK","REACH","Y35-39","NR","M","SE",2011-01-01,20
"UK","REACH","Y35-39","NR","M","SI",2011-01-01,0
"UK","REACH","Y35-39","NR","M","SK",2011-01-01,0
"UK","REACH","Y35-39","NR","T","BE",2011-01-01,7
"UK","REACH","Y35-39","NR","T","CH",2011-01-01,29
"UK","REACH","Y35-39","NR","T","CY",2011-01-01,28
"UK","REACH","Y35-39","NR","T","DE",2011-01-01,32
"UK","REACH","Y35-39","NR","T","DK",2011-01-01,2
"UK","REACH","Y35-39","NR","T","EE",2011-01-01,0
"UK","REACH","Y35-39","NR","T","EL",2011-01-01,1
"UK","REACH","Y35-39","NR","T","FI",2011-01-01,2
"UK","REACH","Y35-39","NR","T","FR",2011-01-01,25
"UK","REACH","Y35-39","NR","T","HR",2011-01-01,0
"UK","REACH","Y35-39","NR","T","HU",2011-01-01,0
"UK","REACH","Y35-39","NR","T","IE",2011-01-01,6
"UK","REACH","Y35-39","NR","T","IS",2011-01-01,0
"UK","REACH","Y35-39","NR","T","IT",2011-01-01,13
"UK","REACH","Y35-39","NR","T","LI",2011-01-01,0
"UK","REACH","Y35-39","NR","T","LU",2011-01-01,3
"UK","REACH","Y35-39","NR","T","NL",2011-01-01,10
"UK","REACH","Y35-39","NR","T","NO",2011-01-01,4
"UK","REACH","Y35-39","NR","T","PT",2011-01-01,0
"UK","REACH","Y35-39","NR","T","SE",2011-01-01,37
"UK","REACH","Y35-39","NR","T","SI",2011-01-01,0
"UK","REACH","Y35-39","NR","T","SK",2011-01-01,0
"UK","REACH","Y40-44","NR","F","BE",2011-01-01,1
"UK","REACH","Y40-44","NR","F","CH",2011-01-01,12
"UK","REACH","Y40-44","NR","F","CY",2011-01-01,30
"UK","REACH","Y40-44","NR","F","DE",2011-01-01,13
"UK","REACH","Y40-44","NR","F","DK",2011-01-01,1
"UK","REACH","Y40-44","NR","F","EE",2011-01-01,0
"UK","REACH","Y40-44","NR","F","EL",2011-01-01,0
"UK","REACH","Y40-44","NR","F","FI",2011-01-01,1
"UK","REACH","Y40-44","NR","F","FR",2011-01-01,14
"UK","REACH","Y40-44","NR","F","HR",2011-01-01,1
"UK","REACH","Y40-44","NR","F","HU",2011-01-01,1
"UK","REACH","Y40-44","NR","F","IE",2011-01-01,5
"UK","REACH","Y40-44","NR","F","IS",2011-01-01,1
"UK","REACH","Y40-44","NR","F","IT",2011-01-01,3
"UK","REACH","Y40-44","NR","F","LI",2011-01-01,0
"UK","REACH","Y40-44","NR","F","LU",2011-01-01,2
"UK","REACH","Y40-44","NR","F","NL",2011-01-01,12
"UK","REACH","Y40-44","NR","F","NO",2011-01-01,2
"UK","REACH","Y40-44","NR","F","PT",2011-01-01,1
"UK","REACH","Y40-44","NR","F","SE",2011-01-01,17
"UK","REACH","Y40-44","NR","F","SI",2011-01-01,0
"UK","REACH","Y40-44","NR","F","SK",2011-01-01,0
"UK","REACH","Y40-44","NR","M","BE",2011-01-01,2
"UK","REACH","Y40-44","NR","M","CH",2011-01-01,17
"UK","REACH","Y40-44","NR","M","CY",2011-01-01,19
"UK","REACH","Y40-44","NR","M","DE",2011-01-01,15
"UK","REACH","Y40-44","NR","M","DK",2011-01-01,2
"UK","REACH","Y40-44","NR","M","EE",2011-01-01,0
"UK","REACH","Y40-44","NR","M","EL",2011-01-01,1
"UK","REACH","Y40-44","NR","M","FI",2011-01-01,3
"UK","REACH","Y40-44","NR","M","FR",2011-01-01,8
"UK","REACH","Y40-44","NR","M","HR",2011-01-01,1
"UK","REACH","Y40-44","NR","M","HU",2011-01-01,0
"UK","REACH","Y40-44","NR","M","IE",2011-01-01,3
"UK","REACH","Y40-44","NR","M","IS",2011-01-01,0
"UK","REACH","Y40-44","NR","M","IT",2011-01-01,3
"UK","REACH","Y40-44","NR","M","LI",2011-01-01,0
"UK","REACH","Y40-44","NR","M","LU",2011-01-01,2
"UK","REACH","Y40-44","NR","M","NL",2011-01-01,15
"UK","REACH","Y40-44","NR","M","NO",2011-01-01,5
"UK","REACH","Y40-44","NR","M","PT",2011-01-01,1
"UK","REACH","Y40-44","NR","M","SE",2011-01-01,28
"UK","REACH","Y40-44","NR","M","SI",2011-01-01,0
"UK","REACH","Y40-44","NR","M","SK",2011-01-01,0
"UK","REACH","Y40-44","NR","T","BE",2011-01-01,3
"UK","REACH","Y40-44","NR","T","CH",2011-01-01,29
"UK","REACH","Y40-44","NR","T","CY",2011-01-01,49
"UK","REACH","Y40-44","NR","T","DE",2011-01-01,28
"UK","REACH","Y40-44","NR","T","DK",2011-01-01,3
"UK","REACH","Y40-44","NR","T","EE",2011-01-01,0
"UK","REACH","Y40-44","NR","T","EL",2011-01-01,1
"UK","REACH","Y40-44","NR","T","FI",2011-01-01,4
"UK","REACH","Y40-44","NR","T","FR",2011-01-01,22
"UK","REACH","Y40-44","NR","T","HR",2011-01-01,2
"UK","REACH","Y40-44","NR","T","HU",2011-01-01,1
"UK","REACH","Y40-44","NR","T","IE",2011-01-01,8
"UK","REACH","Y40-44","NR","T","IS",2011-01-01,1
"UK","REACH","Y40-44","NR","T","IT",2011-01-01,6
"UK","REACH","Y40-44","NR","T","LI",2011-01-01,0
"UK","REACH","Y40-44","NR","T","LU",2011-01-01,4
"UK","REACH","Y40-44","NR","T","NL",2011-01-01,27
"UK","REACH","Y40-44","NR","T","NO",2011-01-01,7
"UK","REACH","Y40-44","NR","T","PT",2011-01-01,2
"UK","REACH","Y40-44","NR","T","SE",2011-01-01,45
"UK","REACH","Y40-44","NR","T","SI",2011-01-01,0
"UK","REACH","Y40-44","NR","T","SK",2011-01-01,0
"UK","REACH","Y45-49","NR","F","BE",2011-01-01,10
"UK","REACH","Y45-49","NR","F","CH",2011-01-01,13
"UK","REACH","Y45-49","NR","F","CY",2011-01-01,24
"UK","REACH","Y45-49","NR","F","DE",2011-01-01,9
"UK","REACH","Y45-49","NR","F","DK",2011-01-01,2
"UK","REACH","Y45-49","NR","F","EE",2011-01-01,0
"UK","REACH","Y45-49","NR","F","EL",2011-01-01,0
"UK","REACH","Y45-49","NR","F","FI",2011-01-01,0
"UK","REACH","Y45-49","NR","F","FR",2011-01-01,10
"UK","REACH","Y45-49","NR","F","HR",2011-01-01,0
"UK","REACH","Y45-49","NR","F","HU",2011-01-01,0
"UK","REACH","Y45-49","NR","F","IE",2011-01-01,4
"UK","REACH","Y45-49","NR","F","IS",2011-01-01,0
"UK","REACH","Y45-49","NR","F","IT",2011-01-01,14
"UK","REACH","Y45-49","NR","F","LI",2011-01-01,0
"UK","REACH","Y45-49","NR","F","LU",2011-01-01,3
"UK","REACH","Y45-49","NR","F","NL",2011-01-01,15
"UK","REACH","Y45-49","NR","F","PT",2011-01-01,1
"UK","REACH","Y45-49","NR","F","SE",2011-01-01,15
"UK","REACH","Y45-49","NR","F","SI",2011-01-01,0
"UK","REACH","Y45-49","NR","F","SK",2011-01-01,0
"UK","REACH","Y45-49","NR","M","BE",2011-01-01,7
"UK","REACH","Y45-49","NR","M","CH",2011-01-01,27
"UK","REACH","Y45-49","NR","M","CY",2011-01-01,15
"UK","REACH","Y45-49","NR","M","DE",2011-01-01,13
"UK","REACH","Y45-49","NR","M","DK",2011-01-01,0
"UK","REACH","Y45-49","NR","M","EE",2011-01-01,0
"UK","REACH","Y45-49","NR","M","EL",2011-01-01,0
"UK","REACH","Y45-49","NR","M","FI",2011-01-01,0
"UK","REACH","Y45-49","NR","M","FR",2011-01-01,13
"UK","REACH","Y45-49","NR","M","HR",2011-01-01,0
"UK","REACH","Y45-49","NR","M","HU",2011-01-01,0
"UK","REACH","Y45-49","NR","M","IE",2011-01-01,2
"UK","REACH","Y45-49","NR","M","IS",2011-01-01,0
"UK","REACH","Y45-49","NR","M","IT",2011-01-01,4
"UK","REACH","Y45-49","NR","M","LI",2011-01-01,0
"UK","REACH","Y45-49","NR","M","LU",2011-01-01,0
"UK","REACH","Y45-49","NR","M","NL",2011-01-01,18
"UK","REACH","Y45-49","NR","M","NO",2011-01-01,4
"UK","REACH","Y45-49","NR","M","PT",2011-01-01,1
"UK","REACH","Y45-49","NR","M","SE",2011-01-01,18
"UK","REACH","Y45-49","NR","M","SI",2011-01-01,0
"UK","REACH","Y45-49","NR","M","SK",2011-01-01,0
"UK","REACH","Y45-49","NR","T","BE",2011-01-01,17
"UK","REACH","Y45-49","NR","T","CH",2011-01-01,40
"UK","REACH","Y45-49","NR","T","CY",2011-01-01,39
"UK","REACH","Y45-49","NR","T","DE",2011-01-01,22
"UK","REACH","Y45-49","NR","T","DK",2011-01-01,2
"UK","REACH","Y45-49","NR","T","EE",2011-01-01,0
"UK","REACH","Y45-49","NR","T","EL",2011-01-01,0
"UK","REACH","Y45-49","NR","T","FI",2011-01-01,0
"UK","REACH","Y45-49","NR","T","FR",2011-01-01,23
"UK","REACH","Y45-49","NR","T","HR",2011-01-01,0
"UK","REACH","Y45-49","NR","T","HU",2011-01-01,0
"UK","REACH","Y45-49","NR","T","IE",2011-01-01,6
"UK","REACH","Y45-49","NR","T","IS",2011-01-01,0
"UK","REACH","Y45-49","NR","T","IT",2011-01-01,18
"UK","REACH","Y45-49","NR","T","LI",2011-01-01,0
"UK","REACH","Y45-49","NR","T","LU",2011-01-01,3
"UK","REACH","Y45-49","NR","T","NL",2011-01-01,33
"UK","REACH","Y45-49","NR","T","NO",2011-01-01,4
"UK","REACH","Y45-49","NR","T","PT",2011-01-01,2
"UK","REACH","Y45-49","NR","T","SE",2011-01-01,33
"UK","REACH","Y45-49","NR","T","SI",2011-01-01,0
"UK","REACH","Y45-49","NR","T","SK",2011-01-01,0
"UK","REACH","Y5-9","NR","F","BE",2011-01-01,2
"UK","REACH","Y5-9","NR","F","CH",2011-01-01,8
"UK","REACH","Y5-9","NR","F","CY",2011-01-01,1
"UK","REACH","Y5-9","NR","F","DE",2011-01-01,2
"UK","REACH","Y5-9","NR","F","DK",2011-01-01,0
"UK","REACH","Y5-9","NR","F","EE",2011-01-01,0
"UK","REACH","Y5-9","NR","F","EL",2011-01-01,0
"UK","REACH","Y5-9","NR","F","FI",2011-01-01,1
"UK","REACH","Y5-9","NR","F","FR",2011-01-01,2
"UK","REACH","Y5-9","NR","F","HR",2011-01-01,0
"UK","REACH","Y5-9","NR","F","HU",2011-01-01,0
"UK","REACH","Y5-9","NR","F","IE",2011-01-01,0
"UK","REACH","Y5-9","NR","F","IS",2011-01-01,0
"UK","REACH","Y5-9","NR","F","IT",2011-01-01,2
"UK","REACH","Y5-9","NR","F","LI",2011-01-01,0
"UK","REACH","Y5-9","NR","F","LU",2011-01-01,0
"UK","REACH","Y5-9","NR","F","NL",2011-01-01,7
"UK","REACH","Y5-9","NR","F","NO",2011-01-01,1
"UK","REACH","Y5-9","NR","F","PT",2011-01-01,0
"UK","REACH","Y5-9","NR","F","SE",2011-01-01,8
"UK","REACH","Y5-9","NR","F","SI",2011-01-01,0
"UK","REACH","Y5-9","NR","F","SK",2011-01-01,0
"UK","REACH","Y5-9","NR","M","BE",2011-01-01,6
"UK","REACH","Y5-9","NR","M","CH",2011-01-01,5
"UK","REACH","Y5-9","NR","M","CY",2011-01-01,6
"UK","REACH","Y5-9","NR","M","DE",2011-01-01,4
"UK","REACH","Y5-9","NR","M","DK",2011-01-01,0
"UK","REACH","Y5-9","NR","M","EE",2011-01-01,0
"UK","REACH","Y5-9","NR","M","EL",2011-01-01,0
"UK","REACH","Y5-9","NR","M","FI",2011-01-01,0
"UK","REACH","Y5-9","NR","M","FR",2011-01-01,4
"UK","REACH","Y5-9","NR","M","HR",2011-01-01,0
"UK","REACH","Y5-9","NR","M","HU",2011-01-01,1
"UK","REACH","Y5-9","NR","M","IE",2011-01-01,0
"UK","REACH","Y5-9","NR","M","IS",2011-01-01,1
"UK","REACH","Y5-9","NR","M","IT",2011-01-01,1
"UK","REACH","Y5-9","NR","M","LI",2011-01-01,0
"UK","REACH","Y5-9","NR","M","LU",2011-01-01,0
"UK","REACH","Y5-9","NR","M","NL",2011-01-01,5
"UK","REACH","Y5-9","NR","M","PT",2011-01-01,0
"UK","REACH","Y5-9","NR","M","SE",2011-01-01,7
"UK","REACH","Y5-9","NR","M","SI",2011-01-01,0
"UK","REACH","Y5-9","NR","M","SK",2011-01-01,0
"UK","REACH","Y5-9","NR","T","BE",2011-01-01,8
"UK","REACH","Y5-9","NR","T","CH",2011-01-01,13
"UK","REACH","Y5-9","NR","T","CY",2011-01-01,7
"UK","REACH","Y5-9","NR","T","DE",2011-01-01,6
"UK","REACH","Y5-9","NR","T","DK",2011-01-01,0
"UK","REACH","Y5-9","NR","T","EE",2011-01-01,0
"UK","REACH","Y5-9","NR","T","EL",2011-01-01,0
"UK","REACH","Y5-9","NR","T","FI",2011-01-01,1
"UK","REACH","Y5-9","NR","T","FR",2011-01-01,6
"UK","REACH","Y5-9","NR","T","HR",2011-01-01,0
"UK","REACH","Y5-9","NR","T","HU",2011-01-01,1
"UK","REACH","Y5-9","NR","T","IE",2011-01-01,0
"UK","REACH","Y5-9","NR","T","IS",2011-01-01,1
"UK","REACH","Y5-9","NR","T","IT",2011-01-01,3
"UK","REACH","Y5-9","NR","T","LI",2011-01-01,0
"UK","REACH","Y5-9","NR","T","LU",2011-01-01,0
"UK","REACH","Y5-9","NR","T","NL",2011-01-01,12
"UK","REACH","Y5-9","NR","T","NO",2011-01-01,1
"UK","REACH","Y5-9","NR","T","PT",2011-01-01,0
"UK","REACH","Y5-9","NR","T","SE",2011-01-01,15
"UK","REACH","Y5-9","NR","T","SI",2011-01-01,0
"UK","REACH","Y5-9","NR","T","SK",2011-01-01,0
"UK","REACH","Y50-54","NR","F","BE",2011-01-01,3
"UK","REACH","Y50-54","NR","F","CH",2011-01-01,17
"UK","REACH","Y50-54","NR","F","CY",2011-01-01,13
"UK","REACH","Y50-54","NR","F","DE",2011-01-01,20
"UK","REACH","Y50-54","NR","F","DK",2011-01-01,0
"UK","REACH","Y50-54","NR","F","EE",2011-01-01,0
"UK","REACH","Y50-54","NR","F","EL",2011-01-01,0
"UK","REACH","Y50-54","NR","F","FI",2011-01-01,0
"UK","REACH","Y50-54","NR","F","FR",2011-01-01,10
"UK","REACH","Y50-54","NR","F","HR",2011-01-01,0
"UK","REACH","Y50-54","NR","F","HU",2011-01-01,0
"UK","REACH","Y50-54","NR","F","IE",2011-01-01,5
"UK","REACH","Y50-54","NR","F","IS",2011-01-01,0
"UK","REACH","Y50-54","NR","F","IT",2011-01-01,3
"UK","REACH","Y50-54","NR","F","LI",2011-01-01,0
"UK","REACH","Y50-54","NR","F","LU",2011-01-01,2
"UK","REACH","Y50-54","NR","F","NL",2011-01-01,12
"UK","REACH","Y50-54","NR","F","NO",2011-01-01,2
"UK","REACH","Y50-54","NR","F","PT",2011-01-01,0
"UK","REACH","Y50-54","NR","F","SE",2011-01-01,11
"UK","REACH","Y50-54","NR","F","SI",2011-01-01,0
"UK","REACH","Y50-54","NR","F","SK",2011-01-01,0
"UK","REACH","Y50-54","NR","M","BE",2011-01-01,8
"UK","REACH","Y50-54","NR","M","CH",2011-01-01,14
"UK","REACH","Y50-54","NR","M","CY",2011-01-01,12
"UK","REACH","Y50-54","NR","M","DE",2011-01-01,16
"UK","REACH","Y50-54","NR","M","DK",2011-01-01,1
"UK","REACH","Y50-54","NR","M","EE",2011-01-01,0
"UK","REACH","Y50-54","NR","M","EL",2011-01-01,0
"UK","REACH","Y50-54","NR","M","FI",2011-01-01,0
"UK","REACH","Y50-54","NR","M","FR",2011-01-01,14
"UK","REACH","Y50-54","NR","M","HR",2011-01-01,0
"UK","REACH","Y50-54","NR","M","HU",2011-01-01,0
"UK","REACH","Y50-54","NR","M","IE",2011-01-01,4
"UK","REACH","Y50-54","NR","M","IS",2011-01-01,0
"UK","REACH","Y50-54","NR","M","IT",2011-01-01,4
"UK","REACH","Y50-54","NR","M","LI",2011-01-01,0
"UK","REACH","Y50-54","NR","M","LU",2011-01-01,2
"UK","REACH","Y50-54","NR","M","NL",2011-01-01,15
"UK","REACH","Y50-54","NR","M","PT",2011-01-01,1
"UK","REACH","Y50-54","NR","M","SE",2011-01-01,24
"UK","REACH","Y50-54","NR","M","SI",2011-01-01,0
"UK","REACH","Y50-54","NR","M","SK",2011-01-01,0
"UK","REACH","Y50-54","NR","T","BE",2011-01-01,11
"UK","REACH","Y50-54","NR","T","CH",2011-01-01,31
"UK","REACH","Y50-54","NR","T","CY",2011-01-01,25
"UK","REACH","Y50-54","NR","T","DE",2011-01-01,36
"UK","REACH","Y50-54","NR","T","DK",2011-01-01,1
"UK","REACH","Y50-54","NR","T","EE",2011-01-01,0
"UK","REACH","Y50-54","NR","T","EL",2011-01-01,0
"UK","REACH","Y50-54","NR","T","FI",2011-01-01,0
"UK","REACH","Y50-54","NR","T","FR",2011-01-01,24
"UK","REACH","Y50-54","NR","T","HR",2011-01-01,0
"UK","REACH","Y50-54","NR","T","HU",2011-01-01,0
"UK","REACH","Y50-54","NR","T","IE",2011-01-01,9
"UK","REACH","Y50-54","NR","T","IS",2011-01-01,0
"UK","REACH","Y50-54","NR","T","IT",2011-01-01,7
"UK","REACH","Y50-54","NR","T","LI",2011-01-01,0
"UK","REACH","Y50-54","NR","T","LU",2011-01-01,4
"UK","REACH","Y50-54","NR","T","NL",2011-01-01,27
"UK","REACH","Y50-54","NR","T","NO",2011-01-01,2
"UK","REACH","Y50-54","NR","T","PT",2011-01-01,1
"UK","REACH","Y50-54","NR","T","SE",2011-01-01,35
"UK","REACH","Y50-54","NR","T","SI",2011-01-01,0
"UK","REACH","Y50-54","NR","T","SK",2011-01-01,0
"UK","REACH","Y55-59","NR","F","BE",2011-01-01,2
"UK","REACH","Y55-59","NR","F","CH",2011-01-01,13
"UK","REACH","Y55-59","NR","F","CY",2011-01-01,15
"UK","REACH","Y55-59","NR","F","DE",2011-01-01,12
"UK","REACH","Y55-59","NR","F","DK",2011-01-01,0
"UK","REACH","Y55-59","NR","F","EE",2011-01-01,0
"UK","REACH","Y55-59","NR","F","EL",2011-01-01,0
"UK","REACH","Y55-59","NR","F","FI",2011-01-01,0
"UK","REACH","Y55-59","NR","F","FR",2011-01-01,11
"UK","REACH","Y55-59","NR","F","HR",2011-01-01,0
"UK","REACH","Y55-59","NR","F","HU",2011-01-01,0
"UK","REACH","Y55-59","NR","F","IE",2011-01-01,2
"UK","REACH","Y55-59","NR","F","IS",2011-01-01,0
"UK","REACH","Y55-59","NR","F","IT",2011-01-01,4
"UK","REACH","Y55-59","NR","F","LI",2011-01-01,0
"UK","REACH","Y55-59","NR","F","LU",2011-01-01,3
"UK","REACH","Y55-59","NR","F","NL",2011-01-01,9
"UK","REACH","Y55-59","NR","F","PT",2011-01-01,0
"UK","REACH","Y55-59","NR","F","SE",2011-01-01,7
"UK","REACH","Y55-59","NR","F","SI",2011-01-01,0
"UK","REACH","Y55-59","NR","F","SK",2011-01-01,0
"UK","REACH","Y55-59","NR","M","BE",2011-01-01,4
"UK","REACH","Y55-59","NR","M","CH",2011-01-01,12
"UK","REACH","Y55-59","NR","M","CY",2011-01-01,6
"UK","REACH","Y55-59","NR","M","DE",2011-01-01,13
"UK","REACH","Y55-59","NR","M","DK",2011-01-01,2
"UK","REACH","Y55-59","NR","M","EE",2011-01-01,0
"UK","REACH","Y55-59","NR","M","EL",2011-01-01,0
"UK","REACH","Y55-59","NR","M","FI",2011-01-01,0
"UK","REACH","Y55-59","NR","M","FR",2011-01-01,6
"UK","REACH","Y55-59","NR","M","HR",2011-01-01,2
"UK","REACH","Y55-59","NR","M","HU",2011-01-01,0
"UK","REACH","Y55-59","NR","M","IE",2011-01-01,5
"UK","REACH","Y55-59","NR","M","IS",2011-01-01,0
"UK","REACH","Y55-59","NR","M","IT",2011-01-01,0
"UK","REACH","Y55-59","NR","M","LI",2011-01-01,0
"UK","REACH","Y55-59","NR","M","LU",2011-01-01,0
"UK","REACH","Y55-59","NR","M","NL",2011-01-01,9
"UK","REACH","Y55-59","NR","M","NO",2011-01-01,3
"UK","REACH","Y55-59","NR","M","PT",2011-01-01,0
"UK","REACH","Y55-59","NR","M","SE",2011-01-01,11
"UK","REACH","Y55-59","NR","M","SI",2011-01-01,0
"UK","REACH","Y55-59","NR","M","SK",2011-01-01,0
"UK","REACH","Y55-59","NR","T","BE",2011-01-01,6
"UK","REACH","Y55-59","NR","T","CH",2011-01-01,25
"UK","REACH","Y55-59","NR","T","CY",2011-01-01,21
"UK","REACH","Y55-59","NR","T","DE",2011-01-01,25
"UK","REACH","Y55-59","NR","T","DK",2011-01-01,2
"UK","REACH","Y55-59","NR","T","EE",2011-01-01,0
"UK","REACH","Y55-59","NR","T","EL",2011-01-01,0
"UK","REACH","Y55-59","NR","T","FI",2011-01-01,0
"UK","REACH","Y55-59","NR","T","FR",2011-01-01,17
"UK","REACH","Y55-59","NR","T","HR",2011-01-01,2
"UK","REACH","Y55-59","NR","T","HU",2011-01-01,0
"UK","REACH","Y55-59","NR","T","IE",2011-01-01,7
"UK","REACH","Y55-59","NR","T","IS",2011-01-01,0
"UK","REACH","Y55-59","NR","T","IT",2011-01-01,4
"UK","REACH","Y55-59","NR","T","LI",2011-01-01,0
"UK","REACH","Y55-59","NR","T","LU",2011-01-01,3
"UK","REACH","Y55-59","NR","T","NL",2011-01-01,18
"UK","REACH","Y55-59","NR","T","NO",2011-01-01,3
"UK","REACH","Y55-59","NR","T","PT",2011-01-01,0
"UK","REACH","Y55-59","NR","T","SE",2011-01-01,18
"UK","REACH","Y55-59","NR","T","SI",2011-01-01,0
"UK","REACH","Y55-59","NR","T","SK",2011-01-01,0
"UK","REACH","Y60-64","NR","F","BE",2011-01-01,4
"UK","REACH","Y60-64","NR","F","CH",2011-01-01,13
"UK","REACH","Y60-64","NR","F","CY",2011-01-01,12
"UK","REACH","Y60-64","NR","F","DE",2011-01-01,14
"UK","REACH","Y60-64","NR","F","DK",2011-01-01,1
"UK","REACH","Y60-64","NR","F","EE",2011-01-01,0
"UK","REACH","Y60-64","NR","F","EL",2011-01-01,0
"UK","REACH","Y60-64","NR","F","FI",2011-01-01,0
"UK","REACH","Y60-64","NR","F","FR",2011-01-01,3
"UK","REACH","Y60-64","NR","F","HR",2011-01-01,0
"UK","REACH","Y60-64","NR","F","HU",2011-01-01,0
"UK","REACH","Y60-64","NR","F","IE",2011-01-01,1
"UK","REACH","Y60-64","NR","F","IS",2011-01-01,0
"UK","REACH","Y60-64","NR","F","IT",2011-01-01,3
"UK","REACH","Y60-64","NR","F","LI",2011-01-01,0
"UK","REACH","Y60-64","NR","F","LU",2011-01-01,2
"UK","REACH","Y60-64","NR","F","NL",2011-01-01,4
"UK","REACH","Y60-64","NR","F","PT",2011-01-01,0
"UK","REACH","Y60-64","NR","F","SE",2011-01-01,8
"UK","REACH","Y60-64","NR","F","SI",2011-01-01,0
"UK","REACH","Y60-64","NR","F","SK",2011-01-01,0
"UK","REACH","Y60-64","NR","M","BE",2011-01-01,10
"UK","REACH","Y60-64","NR","M","CH",2011-01-01,10
"UK","REACH","Y60-64","NR","M","CY",2011-01-01,1
"UK","REACH","Y60-64","NR","M","DE",2011-01-01,15
"UK","REACH","Y60-64","NR","M","DK",2011-01-01,1
"UK","REACH","Y60-64","NR","M","EE",2011-01-01,0
"UK","REACH","Y60-64","NR","M","EL",2011-01-01,1
"UK","REACH","Y60-64","NR","M","FI",2011-01-01,1
"UK","REACH","Y60-64","NR","M","FR",2011-01-01,12
"UK","REACH","Y60-64","NR","M","HR",2011-01-01,0
"UK","REACH","Y60-64","NR","M","HU",2011-01-01,1
"UK","REACH","Y60-64","NR","M","IE",2011-01-01,4
"UK","REACH","Y60-64","NR","M","IS",2011-01-01,0
"UK","REACH","Y60-64","NR","M","IT",2011-01-01,0
"UK","REACH","Y60-64","NR","M","LI",2011-01-01,0
"UK","REACH","Y60-64","NR","M","LU",2011-01-01,3
"UK","REACH","Y60-64","NR","M","NL",2011-01-01,7
"UK","REACH","Y60-64","NR","M","NO",2011-01-01,1
"UK","REACH","Y60-64","NR","M","PT",2011-01-01,0
"UK","REACH","Y60-64","NR","M","SE",2011-01-01,11
"UK","REACH","Y60-64","NR","M","SI",2011-01-01,0
"UK","REACH","Y60-64","NR","M","SK",2011-01-01,0
"UK","REACH","Y60-64","NR","T","BE",2011-01-01,14
"UK","REACH","Y60-64","NR","T","CH",2011-01-01,23
"UK","REACH","Y60-64","NR","T","CY",2011-01-01,13
"UK","REACH","Y60-64","NR","T","DE",2011-01-01,29
"UK","REACH","Y60-64","NR","T","DK",2011-01-01,2
"UK","REACH","Y60-64","NR","T","EE",2011-01-01,0
"UK","REACH","Y60-64","NR","T","EL",2011-01-01,1
"UK","REACH","Y60-64","NR","T","FI",2011-01-01,1
"UK","REACH","Y60-64","NR","T","FR",2011-01-01,15
"UK","REACH","Y60-64","NR","T","HR",2011-01-01,0
"UK","REACH","Y60-64","NR","T","HU",2011-01-01,1
"UK","REACH","Y60-64","NR","T","IE",2011-01-01,5
"UK","REACH","Y60-64","NR","T","IS",2011-01-01,0
"UK","REACH","Y60-64","NR","T","IT",2011-01-01,3
"UK","REACH","Y60-64","NR","T","LI",2011-01-01,0
"UK","REACH","Y60-64","NR","T","LU",2011-01-01,5
"UK","REACH","Y60-64","NR","T","NL",2011-01-01,11
"UK","REACH","Y60-64","NR","T","NO",2011-01-01,1
"UK","REACH","Y60-64","NR","T","PT",2011-01-01,0
"UK","REACH","Y60-64","NR","T","SE",2011-01-01,19
"UK","REACH","Y60-64","NR","T","SI",2011-01-01,0
"UK","REACH","Y60-64","NR","T","SK",2011-01-01,0
"UK","REACH","Y65-69","NR","F","BE",2011-01-01,2
"UK","REACH","Y65-69","NR","F","CH",2011-01-01,3
"UK","REACH","Y65-69","NR","F","CY",2011-01-01,6
"UK","REACH","Y65-69","NR","F","DE",2011-01-01,12
"UK","REACH","Y65-69","NR","F","DK",2011-01-01,0
"UK","REACH","Y65-69","NR","F","EE",2011-01-01,0
"UK","REACH","Y65-69","NR","F","EL",2011-01-01,1
"UK","REACH","Y65-69","NR","F","FI",2011-01-01,0
"UK","REACH","Y65-69","NR","F","FR",2011-01-01,7
"UK","REACH","Y65-69","NR","F","HR",2011-01-01,0
"UK","REACH","Y65-69","NR","F","HU",2011-01-01,1
"UK","REACH","Y65-69","NR","F","IE",2011-01-01,0
"UK","REACH","Y65-69","NR","F","IS",2011-01-01,1
"UK","REACH","Y65-69","NR","F","IT",2011-01-01,0
"UK","REACH","Y65-69","NR","F","LI",2011-01-01,0
"UK","REACH","Y65-69","NR","F","LU",2011-01-01,2
"UK","REACH","Y65-69","NR","F","NL",2011-01-01,3
"UK","REACH","Y65-69","NR","F","NO",2011-01-01,1
"UK","REACH","Y65-69","NR","F","PT",2011-01-01,0
"UK","REACH","Y65-69","NR","F","SE",2011-01-01,0
"UK","REACH","Y65-69","NR","F","SI",2011-01-01,0
"UK","REACH","Y65-69","NR","F","SK",2011-01-01,0
"UK","REACH","Y65-69","NR","M","BE",2011-01-01,3
"UK","REACH","Y65-69","NR","M","CH",2011-01-01,9
"UK","REACH","Y65-69","NR","M","CY",2011-01-01,3
"UK","REACH","Y65-69","NR","M","DE",2011-01-01,8
"UK","REACH","Y65-69","NR","M","DK",2011-01-01,0
"UK","REACH","Y65-69","NR","M","EE",2011-01-01,0
"UK","REACH","Y65-69","NR","M","EL",2011-01-01,0
"UK","REACH","Y65-69","NR","M","FI",2011-01-01,1
"UK","REACH","Y65-69","NR","M","FR",2011-01-01,4
"UK","REACH","Y65-69","NR","M","HR",2011-01-01,0
"UK","REACH","Y65-69","NR","M","HU",2011-01-01,0
"UK","REACH","Y65-69","NR","M","IE",2011-01-01,3
